"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"266717926","2023-04-15T00:00:00.000","02:49:00","BROOKLYN","OUTSIDE","76","0","STREET","(null)","false","<18","M","BLACK HISPANIC","18-24","M","BLACK","983977","184904","40.674197","-74.000981","POINT (-74.000981 40.674197)"
"266702450","2023-04-14T00:00:00.000","13:08:00","QUEENS","OUTSIDE","115","0","STREET","(null)","false","25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC","1021490","214240","40.754639","-73.865584","POINT (-73.865584 40.754639)"
"266702724","2023-04-14T00:00:00.000","13:48:00","BRONX","OUTSIDE","44","0","STREET","(null)","false","18-24","M","BLACK","18-24","M","BLACK HISPANIC","1005079","246455","40.843115","-73.924717","POINT (-73.924717 40.843115)"
"266702449","2023-04-14T00:00:00.000","02:02:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","25-44","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC","1008383","250881","40.85525224","-73.91276232","POINT (-73.91276232 40.85525224)"
"266702449","2023-04-14T00:00:00.000","02:02:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","<18","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","1008383","250881","40.85525224","-73.91276232","POINT (-73.91276232 40.85525224)"
"266702449","2023-04-14T00:00:00.000","02:02:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","1008383","250881","40.85525224","-73.91276232","POINT (-73.91276232 40.85525224)"
"266702449","2023-04-14T00:00:00.000","02:02:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","<18","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC","1008383","250881","40.85525224","-73.91276232","POINT (-73.91276232 40.85525224)"
"266775506","2023-04-14T00:00:00.000","20:20:00","BROOKLYN","OUTSIDE","70","0","STREET","MULTI DWELL - APT BUILD","true","18-24","M","BLACK","25-44","M","BLACK","995363","175108","40.647301","-73.959953","POINT (-73.959953 40.647301)"
"266666627","2023-04-13T00:00:00.000","20:50:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","18-24","M","BLACK","999483","214809","40.756266","-73.945013","POINT (-73.945013 40.756266)"
"266659705","2023-04-13T00:00:00.000","19:36:00","BRONX","INSIDE","44","0","COMMERCIAL","COMMERCIAL BLDG","false","45-64","M","BLACK","45-64","M","BLACK","1008896","241995","40.830863","-73.910937","POINT (-73.910937 40.830863)"
"266626262","2023-04-13T00:00:00.000","02:14:00","BRONX","OUTSIDE","43","0","STREET","BAR/NIGHT CLUB","false","(null)","(null)","(null)","25-44","F","BLACK HISPANIC","1021853","242624","40.832542","-73.864116","POINT (-73.864116 40.832542)"
"266666628","2023-04-13T00:00:00.000","22:30:00","STATEN ISLAND","OUTSIDE","120","0","STREET","(null)","true","(null)","(null)","(null)","25-44","M","BLACK","962170","168013","40.627807","-74.079541","POINT (-74.079541 40.627807)"
"266645465","2023-04-13T00:00:00.000","12:15:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","false","45-64","M","WHITE","45-64","M","BLACK","1014565","180333","40.6616","-73.890732","POINT (-73.890732 40.6616)"
"266626262","2023-04-13T00:00:00.000","02:14:00","BRONX","OUTSIDE","43","0","STREET","BAR/NIGHT CLUB","false","(null)","(null)","(null)","25-44","M","BLACK","1021853","242624","40.832542","-73.864116","POINT (-73.864116 40.832542)"
"266626263","2023-04-13T00:00:00.000","00:56:00","BRONX","OUTSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","18-24","M","BLACK","1009821","236558","40.815938","-73.907617","POINT (-73.907617 40.815938)"
"266626262","2023-04-13T00:00:00.000","02:14:00","BRONX","OUTSIDE","43","0","STREET","BAR/NIGHT CLUB","false","(null)","(null)","(null)","25-44","F","WHITE HISPANIC","1021853","242624","40.832542","-73.864116","POINT (-73.864116 40.832542)"
"266610830","2023-04-12T00:00:00.000","21:55:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK HISPANIC","1019996","187002","40.679883","-73.87112","POINT (-73.87112 40.679883)"
"266610830","2023-04-12T00:00:00.000","21:55:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","true","25-44","M","BLACK","45-64","M","BLACK HISPANIC","1019996","187002","40.679883","-73.87112","POINT (-73.87112 40.679883)"
"266610177","2023-04-12T00:00:00.000","17:15:00","MANHATTAN","OUTSIDE","26","0","OTHER","HOSPITAL","false","(null)","(null)","(null)","18-24","M","BLACK","994937","232358","40.804438","-73.961397","POINT (-73.961397 40.804438)"
"266610830","2023-04-12T00:00:00.000","21:55:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","true","25-44","M","BLACK","25-44","M","BLACK HISPANIC","1019996","187002","40.679883","-73.87112","POINT (-73.87112 40.679883)"
"266610830","2023-04-12T00:00:00.000","21:55:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","false","25-44","M","BLACK","45-64","M","BLACK HISPANIC","1019996","187002","40.679883","-73.87112","POINT (-73.87112 40.679883)"
"266544383","2023-04-11T00:00:00.000","16:36:00","BROOKLYN","OUTSIDE","63","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1000171","166913","40.62479978","-73.94264636","POINT (-73.94264636 40.62479978)"
"266537340","2023-04-11T00:00:00.000","16:18:00","MANHATTAN","OUTSIDE","25","0","STREET","(null)","true","18-24","F","BLACK","25-44","M","BLACK HISPANIC","1001312","231864","40.80307253","-73.93837142","POINT (-73.93837142 40.80307253)"
"266544380","2023-04-11T00:00:00.000","20:37:00","BRONX","OUTSIDE","42","0","COMMERCIAL","GROCERY/BODEGA","false","18-24","M","BLACK","25-44","M","BLACK","1014628","242864","40.833231","-73.890222","POINT (-73.890222 40.833231)"
"266537340","2023-04-11T00:00:00.000","16:18:00","MANHATTAN","OUTSIDE","25","0","STREET","(null)","true","18-24","M","BLACK","25-44","M","BLACK HISPANIC","1001312","231864","40.80307253","-73.93837142","POINT (-73.93837142 40.80307253)"
"266473081","2023-04-10T00:00:00.000","22:00:00","BRONX","OUTSIDE","47","1","TRANSIT","(null)","true","<18","M","BLACK","<18","M","BLACK","1020990","256795","40.87144091","-73.86715728","POINT (-73.86715728 40.87144091)"
"266473081","2023-04-10T00:00:00.000","22:00:00","BRONX","OUTSIDE","47","1","TRANSIT","(null)","false","<18","M","BLACK","<18","M","BLACK","1020990","256795","40.87144091","-73.86715728","POINT (-73.86715728 40.87144091)"
"266473080","2023-04-10T00:00:00.000","18:17:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","false","18-24","M","WHITE HISPANIC","45-64","M","BLACK","1010273","183041","40.669045","-73.906191","POINT (-73.906191 40.669045)"
"266473082","2023-04-10T00:00:00.000","22:45:00","MANHATTAN","OUTSIDE","25","0","STREET","(null)","false","<18","M","BLACK","18-24","M","WHITE HISPANIC","1001028","229571","40.796781","-73.939402","POINT (-73.939402 40.796781)"
"266427568","2023-04-09T00:00:00.000","19:48:00","MANHATTAN","INSIDE","28","0","COMMERCIAL","SMALL MERCHANT","true","18-24","M","BLACK","25-44","M","BLACK","999409","233697","40.808109","-73.945238","POINT (-73.945238 40.808109)"
"266427567","2023-04-09T00:00:00.000","08:11:00","QUEENS","OUTSIDE","114","0","OTHER","HOSPITAL","false","25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","996700","217647","40.76406","-73.955056","POINT (-73.955056 40.76406)"
"266427564","2023-04-09T00:00:00.000","00:02:00","MANHATTAN","OUTSIDE","25","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","<18","M","BLACK","1002205","230918","40.800477","-73.935145","POINT (-73.935145 40.800477)"
"266427563","2023-04-09T00:00:00.000","04:15:00","BROOKLYN","OUTSIDE","67","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1003890","172805","40.640965","-73.92923","POINT (-73.92923 40.640965)"
"266427566","2023-04-08T00:00:00.000","18:12:00","BRONX","OUTSIDE","52","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK HISPANIC","1019142","259107","40.877795","-73.873827","POINT (-73.873827 40.877795)"
"266427561","2023-04-08T00:00:00.000","18:50:00","BROOKLYN","OUTSIDE","73","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","18-24","M","BLACK","1010707","182887","40.668621","-73.904627","POINT (-73.904627 40.668621)"
"266427560","2023-04-08T00:00:00.000","01:00:00","MANHATTAN","OUTSIDE","25","0","STREET","COMMERCIAL BLDG","true","18-24","M","BLACK","18-24","M","BLACK","1001577","234452","40.81017536","-73.93740755","POINT (-73.93740755 40.81017536)"
"266427562","2023-04-08T00:00:00.000","01:34:00","QUEENS","OUTSIDE","113","0","STREET","BAR/NIGHT CLUB","true","25-44","M","BLACK","18-24","M","BLACK","1042597","190985","40.690696","-73.789601","POINT (-73.789601 40.690696)"
"266356479","2023-04-07T00:00:00.000","15:30:00","BRONX","INSIDE","47","0","OTHER","HOSPITAL","false","(null)","(null)","(null)","25-44","M","BLACK","1022732","265194","40.894489","-73.86081","POINT (-73.86081 40.894489)"
"266314620","2023-04-06T00:00:00.000","23:28:00","BRONX","OUTSIDE","43","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","1017449","238133","40.820235","-73.880053","POINT (-73.880053 40.820235)"
"266246632","2023-04-05T00:00:00.000","15:20:00","QUEENS","OUTSIDE","103","0","STREET","(null)","false","18-24","M","BLACK","18-24","M","WHITE","1039987","196083","40.704704","-73.798972","POINT (-73.798972 40.704704)"
"266246633","2023-04-05T00:00:00.000","22:37:00","BRONX","INSIDE","42","0","COMMERCIAL","SOCIAL CLUB/POLICY LOCATI","false","<18","M","BLACK","18-24","M","WHITE HISPANIC","1011687","244126","40.836703","-73.900846","POINT (-73.900846 40.836703)"
"266157677","2023-04-04T00:00:00.000","14:05:00","BROOKLYN","OUTSIDE","75","0","PLAYGROUND","(null)","false","(null)","(null)","(null)","<18","M","BLACK","1015384","179678","40.659797","-73.887783","POINT (-73.887783 40.659797)"
"266183424","2023-04-04T00:00:00.000","22:25:00","BRONX","OUTSIDE","48","0","STREET","(null)","false","25-44","M","WHITE HISPANIC","25-44","M","BLACK","1015592","245489","40.84043016","-73.88672794","POINT (-73.88672794 40.84043016)"
"266183424","2023-04-04T00:00:00.000","22:25:00","BRONX","OUTSIDE","48","0","STREET","(null)","false","25-44","M","WHITE HISPANIC","<18","M","BLACK","1015592","245489","40.84043016","-73.88672794","POINT (-73.88672794 40.84043016)"
"266248891","2023-04-03T00:00:00.000","13:00:00","STATEN ISLAND","INSIDE","120","0","DWELLING","(null)","true","(null)","(null)","(null)","25-44","F","BLACK","959734","174240","40.644892","-74.088341","POINT (-74.088341 40.644892)"
"266069022","2023-04-02T00:00:00.000","03:48:00","QUEENS","OUTSIDE","104","0","STREET","(null)","true","(null)","(null)","(null)","25-44","M","WHITE","1011911","205327","40.730211","-73.900193","POINT (-73.900193 40.730211)"
"266051446","2023-04-01T00:00:00.000","22:20:00","BROOKLYN","OUTSIDE","88","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","991561","193249","40.6971","-73.973631","POINT (-73.973631 40.6971)"
"266069025","2023-04-01T00:00:00.000","10:45:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","true","(null)","(null)","(null)","65+","M","BLACK","1011800","185431","40.6755991","-73.90067857","POINT (-73.90067857 40.6755991)"
"266049109","2023-04-01T00:00:00.000","05:31:00","MANHATTAN","OUTSIDE","14","0","STREET","(null)","false","45-64","M","BLACK","45-64","M","BLACK","985285","212846","40.75089","-73.996262","POINT (-73.996262 40.75089)"
"266051443","2023-04-01T00:00:00.000","16:35:00","BROOKLYN","OUTSIDE","69","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1010541","175595",,,
"266051444","2023-04-01T00:00:00.000","23:30:00","BROOKLYN","OUTSIDE","76","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","983344","186202","40.677759","-74.003263","POINT (-74.003263 40.677759)"
"266051445","2023-04-01T00:00:00.000","22:07:00","BRONX","INSIDE","40","0","COMMERCIAL","GROCERY/BODEGA","false","18-24","M","ASIAN / PACIFIC ISLANDER","25-44","M","WHITE HISPANIC","1007539","236330","40.815318","-73.915863","POINT (-73.915863 40.815318)"
"265988196","2023-03-31T00:00:00.000","15:30:00","BROOKLYN","INSIDE","75","0","DWELLING","MULTI DWELL - APT BUILD","false","<18","M","BLACK HISPANIC","<18","M","BLACK","1013181","183137","40.669299","-73.895709","POINT (-73.895709 40.669299)"
"265966828","2023-03-31T00:00:00.000","02:18:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","<18","M","BLACK","18-24","M","BLACK","1009077","214329","40.754926","-73.910388","POINT (-73.910388 40.754926)"
"266049108","2023-03-31T00:00:00.000","03:45:00","BRONX","OUTSIDE","42","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK HISPANIC","1007843","239931","40.82519916","-73.91475287","POINT (-73.91475287 40.82519916)"
"266002888","2023-03-31T00:00:00.000","23:35:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","1009318","178259","40.655923","-73.90965","POINT (-73.90965 40.655923)"
"266069023","2023-03-31T00:00:00.000","22:25:00","QUEENS","OUTSIDE","114","0","STREET","(null)","true","(null)","(null)","(null)","18-24","M","BLACK","1008816","219240","40.768408","-73.911311","POINT (-73.911311 40.768408)"
"265816883","2023-03-28T00:00:00.000","21:20:00","BROOKLYN","OUTSIDE","79","0","COMMERCIAL","RESTAURANT/DINER","false","18-24","M","BLACK","25-44","M","WHITE HISPANIC","1001031","188116","40.682997","-73.939495","POINT (-73.939495 40.682997)"
"265750631","2023-03-27T00:00:00.000","15:15:00","BROOKLYN","OUTSIDE","75","0","COMMERCIAL","GROCERY/BODEGA","false","18-24","M","BLACK","18-24","M","BLACK","1014841","182881","40.668591","-73.889724","POINT (-73.889724 40.668591)"
"265750630","2023-03-27T00:00:00.000","22:11:00","MANHATTAN","OUTSIDE","28","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","<18","M","BLACK","997345","232114","40.803768","-73.952699","POINT (-73.952699 40.803768)"
"265730084","2023-03-27T00:00:00.000","08:15:00","BRONX","OUTSIDE","40","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC","1010515","236824","40.816666","-73.905107","POINT (-73.905107 40.816666)"
"265744133","2023-03-27T00:00:00.000","11:08:00","BROOKLYN","OUTSIDE","88","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","25-44","M","BLACK","989926","192765","40.695772","-73.979528","POINT (-73.979528 40.695772)"
"265744133","2023-03-27T00:00:00.000","11:08:00","BROOKLYN","OUTSIDE","88","2","HOUSING","MULTI DWELL - PUBLIC HOUS","true","(null)","(null)","(null)","18-24","M","BLACK","989926","192765","40.695772","-73.979528","POINT (-73.979528 40.695772)"
"265744133","2023-03-27T00:00:00.000","11:08:00","BROOKLYN","OUTSIDE","88","2","HOUSING","MULTI DWELL - PUBLIC HOUS","true","(null)","(null)","(null)","25-44","M","BLACK","989926","192765","40.695772","-73.979528","POINT (-73.979528 40.695772)"
"265744133","2023-03-27T00:00:00.000","11:08:00","BROOKLYN","OUTSIDE","88","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","18-24","M","BLACK","989926","192765","40.695772","-73.979528","POINT (-73.979528 40.695772)"
"265750629","2023-03-27T00:00:00.000","17:30:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","true","<18","M","BLACK","25-44","M","BLACK","1001899","221193","40.773785","-73.936279","POINT (-73.936279 40.773785)"
"265698001","2023-03-26T00:00:00.000","21:04:00","MANHATTAN","OUTSIDE","32","2","HOUSING","MULTI DWELL - PUBLIC HOUS","true","18-24","M","BLACK","18-24","M","BLACK","998922","235604","40.813343","-73.946995","POINT (-73.946995 40.813343)"
"265674098","2023-03-25T00:00:00.000","02:38:00","BRONX","OUTSIDE","48","0","STREET","(null)","true","25-44","M","BLACK","25-44","M","BLACK","1015450","247021","40.84463555","-73.88723401","POINT (-73.88723401 40.84463555)"
"265681415","2023-03-25T00:00:00.000","14:07:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","false","18-24","M","BLACK","18-24","M","BLACK","1013046","183111","40.66922726","-73.89619649","POINT (-73.89619649 40.66922726)"
"265674098","2023-03-25T00:00:00.000","02:38:00","BRONX","OUTSIDE","48","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1015450","247021","40.84463555","-73.88723401","POINT (-73.88723401 40.84463555)"
"265673021","2023-03-25T00:00:00.000","14:52:00","STATEN ISLAND","OUTSIDE","120","0","STREET","MULTI DWELL - APT BUILD","true","25-44","M","BLACK","25-44","M","BLACK","961577","163519","40.61547","-74.081663","POINT (-74.081663 40.61547)"
"265681414","2023-03-25T00:00:00.000","17:14:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1010049","183477","40.67024109","-73.90699864","POINT (-73.90699864 40.67024109)"
"265643046","2023-03-25T00:00:00.000","03:00:00","QUEENS","OUTSIDE","105","0","STREET","(null)","false","(null)","(null)","(null)","18-24","F","BLACK","1051683","181831","40.66550398","-73.75693158","POINT (-73.75693158 40.66550398)"
"265630356","2023-03-24T00:00:00.000","20:15:00","BROOKLYN","OUTSIDE","81","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","1008662","196789","40.70678339","-73.91195031","POINT (-73.91195031 40.70678339)"
"265681413","2023-03-24T00:00:00.000","22:30:00","QUEENS","OUTSIDE","109","0","STREET","(null)","false","25-44","M","ASIAN / PACIFIC ISLANDER","25-44","M","ASIAN / PACIFIC ISLANDER","1029969","216851","40.761767","-73.834961","POINT (-73.834961 40.761767)"
"265618360","2023-03-24T00:00:00.000","13:30:00","BRONX","OUTSIDE","44","0","STREET","(null)","false","18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1009486","243711","40.83557","-73.9088","POINT (-73.9088 40.83557)"
"265584227","2023-03-23T00:00:00.000","22:10:00","BRONX","OUTSIDE","47","0","COMMERCIAL","GROCERY/BODEGA","false","(null)","(null)","(null)","25-44","M","BLACK","1023214","259205","40.878047","-73.859101","POINT (-73.859101 40.878047)"
"265584225","2023-03-23T00:00:00.000","18:42:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1009904","180751","40.662761","-73.907529","POINT (-73.907529 40.662761)"
"265584225","2023-03-23T00:00:00.000","18:42:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","1009904","180751","40.662761","-73.907529","POINT (-73.907529 40.662761)"
"265584227","2023-03-23T00:00:00.000","22:10:00","BRONX","OUTSIDE","47","0","COMMERCIAL","GROCERY/BODEGA","false","(null)","(null)","(null)","25-44","M","BLACK HISPANIC","1023214","259205","40.878047","-73.859101","POINT (-73.859101 40.878047)"
